,track_id,artist_names,track_name,source,rank,peak_rank,previous_rank,weeks_on_chart,streams,country,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_release_date,lyrics
10,0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,Jive,11,7,9,10,46955,UAE,0JXXNGljqupsJaZsgSbMZV,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,195373,4,2010-11-26,love you like a brother treat you like a friend respect you like a lover ohoohoh ohoohoh ohoohoh you could bet that never gotta sweat that ohoohoh ohoohoh oh you could bet that never gotta sweat that yeah yeah yeah you could bet that never gotta sweat that you could bet that never gotta sweat that yeah if you be the cash ill be the rubber band you be the match i will be a fuse boom painter baby you could be the muse im the reporter baby you could be the news cause youre the cigarette and im the smoker we raise a bet cause youre the joker checked off you are the chalk and i could be the blackboard you can be the talk and i can be the walk yeaheah even when the sky comes fallin even when the sun dont shine i got faith in you and i so put your pretty little hand in mine even when were down to the wire babe even when its do or die we could do it baby simple and plain cause this love is a sure thing yeah you could bet that never gotta sweat that oh yeah yeah you could bet that never gotta sweat that you could bet that never gotta sweat that you could bet that never gotta sweat that you might also like you could be the lover id be the fighter babe if im the blunt uh you could be the lighter babe fire it up writer baby you could be the quote yeah uh if im the lyric baby you could be the note uh record that saint im a sinner prize im a winner and its you what did i do to deserve that paper baby ill be the pen say that im the one cause you are a ten real and not pretend even when the sky comes fallin yeah yeah yeah yeah yeah yeah even when the sun dont shine i got faith in you and i so put your pretty little hand in mine you could bet that never gotta sweat that even when were down to the wire babe you could bet that never gotta sweat that even when its do or die you could bet that never gotta sweat that we could do it baby simple and plain you could bet that never gotta sweat that cause this love is a sure thing yeah uh now rock with me babe and let me hold you in my arms talk with me babe yeahyeah uh now rock with me babe and let me hold you in my arms talk with me babe yeahyeah this love between you and i is simple as pie baby its such a sure thing its such a sure thing oh its such a sure thing yeah yeah yeah yeah its such a sure thing you could bet that never gotta sweat that even when the sky comes fallin yeah you could bet that never gotta sweat that even when the sun dont shine you could bet that never gotta sweat that i got faith in you and i you could bet that never gotta sweat that so put your pretty little hand in mine you could bet that never gotta sweat that even when were down to the wire babe you could bet that never gotta sweat that even when its do or die you could bet that never gotta sweat that we could do it baby simple and plain you could bet that never gotta sweat that cause this love is a sure thing you could bet that never gotta sweat that love you like a brother you could bet that never gotta sweat that treat you like a friend you could bet that never gotta sweat that respect you like a lover you could bet that never gotta sweat that ohoohoh ohoohoh ohoohoh59
11,4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,12,5,8,25,46481,UAE,4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238,4,2022-08-26,im good yeah im feelin alright baby ima have the best fuckin night of my life and wherever it takes me im down for the ride baby dont you know im good yeah im feelin alright cause im good yeah im feelin alright baby ima have the best fuckin night of my life and wherever it takes me im down for the ride baby dont you know im good yeah im feelin alright dont you know im good yeah im feelin alright you know im down for whatever tonight i dont need the finer things in life no matter where i go its a good time yeah and i i dont need to sit in vip middle of the floor thats where ill be dont got a lot but thats enough for me yeah cause im good yeah im feelin alright baby ima have the best fuckin night of my life and wherever it takes me im down for the ride baby dont you know im good yeah im feelin alright im good good im good dont you know im good yeah im feelin alright so i just let it go let it go oh nanananana no i dont care no more care no more oh nanananana so come on let me know let me know put your hands up nanana no baby nothings gonna stop us tonight you might also like cause im good yeah im feelin alright baby ima have the best fuckin night of my life and wherever it takes me im down for the ride baby dont you know im good yeah im feelin alright18
12,78Sw5GDo6AlGwTwanjXbGh,d4vd,Here With Me,Darkroom/Interscope Records,13,12,12,18,45701,UAE,78Sw5GDo6AlGwTwanjXbGh,0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,242485,4,2022-09-22,watch the sunrise along the coast as were both getting old i cant describe what im feeling and all i know is were going home so please dont let me go dont let me go and if its right i dont care how long it takes as long as im with you ive got a smile on my face save your tears itll be okay all i know is youre here with me oohooh oh ohoh ohohohohoh watch the sunrise as were getting old ohoh i cant describe ohoh i wish i could live through every memory again just one more time before we float off in the wind and all the time we spent waiting for the light to take us in have been the greatest moments of my life i dont care how long it takes as long as im with you ive got a smile on my face save your tears itll be okay youre here with me oohooh oh ohoh ohohohohoh i cant describe ohohyou might also like2
13,5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,14,11,13,26,44116,UAE,5odlY52u43F5BjByhxg7wg,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,209260,3,2022-09-23,it was just two lovers sittin in the car listening to blonde fallin for each other pink and orange skies feelin super childish no donald glover missed call from my mother like where you at tonight got no alibi i was all alone with the love of my life shes got glitter for skin my radiant beam in the night i dont need no light to see you shine its your golden hour ohohoh you slow down time in your golden hour ohohoh we were just two lovers feet up on the dash drivin nowhere fast burnin through the summer radio on blast make the moment last she got solar power minutes feel like hours she knew she was the baddest can you even imagine fallin like i did for the love of my life shes got glow on her face a glorious look in her eyes my angel of light i was all alone with the love of my life shes got glitter for skin my radiant beam in the night i dont need no light to see you shine its your golden hour ohohoh you slow down time in your golden hour ohohoh you might also like14
14,0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,15,1,11,17,44094,UAE,0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4,2022-10-21,i have this thing where i get older but just never wiser midnights become my afternoons when my depression works the graveyard shift all of the people ive ghosted stand there in the room i should not be left to my own devices they come with prices and vices i end up in crisis tale as old as time i wake up screaming from dreaming one day ill watch as youre leaving cause you got tired of my scheming for the last time its me hi im the problem its me at teatime everybody agrees ill stare directly at the sun but never in the mirror it must be exhausting always rooting for the antihero sometimes i feel like everybody is a sexy baby and im a monster on the hill too big to hang out slowly lurching toward your favorite city pierced through the heart but never killed did you hear my covert narcissism i disguise as altruism like some kind of congressman a tale as old as time i wake up screaming from dreaming one day ill watch as youre leaving and life will lose all its meaning for the last time its me hi im the problem its me im the problem its me at teatime everybody agrees ill stare directly at the sun but never in the mirror it must be exhausting always rooting for the antihero see taylor swift liveget tickets as low as 140you might also like i have this dream my daughterinlaw kills me for the money she thinks i left them in the will the family gathers round and reads it and then someone screams out shes laughing up at us from hell its me hi im the problem its me its me hi im the problem its me its me hi everybody agrees everybody agrees its me hi hi im the problem its me im the problem its me at teatime teatime everybody agrees everybody agrees ill stare directly at the sun but never in the mirror it must be exhausting always rooting for the antihero63
15,26b3oVLrRUaaybJulow9kz,Libianca,People,5K Records Limited,16,16,17,7,42841,UAE,26b3oVLrRUaaybJulow9kz,0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,184791,5,2022-12-06,people  ohohohoh mhmm mhmm from bamenda its libianca ohoh ayo mage its yo beat ive been drinking more alcohol for the past five days did you check on me now did you look for me i walked in the room eyes are red and i dont smoke banga did you check on me did you check on me now did you notice me nobody wey know the paranoia oh cause i put a smile on my face a façade you can never face ooh and if you dont know me well well oh you wont see how buried i am inside my grave inside my grave cause you see peoplе people peoplе people dont really know you they dont really know you cause you see people people people they dont really know you they dont really know ive been drinking more alcohol for the past five days did you check on me now did you look for me i walked in the room eyes are red and i dont smoke banga did you check on me did you check on me now did you notice me oh holy father oh holy father i dey try fo hold my head i say make you no leave me diko oh holy father yeahyeah oh make you try fo understand yahoo girl no dey for here you might also like cause you see people people people people dont really know you they dont really know you they dont really know you cause you see people people people they dont really know you mmm they dont really know ive been drinking more alcohol for the past five days did you check on me now did you look for me i walked in the room eyes are red and i dont smoke banga did you check on me did you check on me now did you notice me ive been drinking more alcohol for the past five days did you check on me now did you look for me i walked in the room eyes are red and i dont smoke banga did you check on me did you check on me now did you notice me ive been drinking more alcohol for the past five days did you check on me1
16,5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,17,1,14,33,41965,UAE,5IgjP7X4th6nMNDh4akUHb,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613,4,2019-10-04,under the influence  kido kido kkkido on the beat better run it back fuckin robitussin i dont know why this shit got me lazy right now yeah cant do percocets or molly molly im turnin one tryna live it up here right right right baby you can ride it ooh yeah bring it over to my place and you be like baby who cares but i know you care bring it over to my place you dont know what you did did to me your body lightweight speaks to me i dont know what you did did to me your body lightweight speaks to me cane on it yeah yeah yeah i can make it hurricane on it cane on it hunnid bands make it rain on it rain on it tie it up put a chain on it chain on it make you tattoo my name on it name on it oh make you cry like a baby yeah lets gopro and make a video yeah yeah make you cry like a baby yeah lets gopro and make a video video oh yeahyeahyeahyeah baby you can ride it ooh yeah bring it over to my place and you be like baby who cares but i know you care bring it over to my place you dont know what you did did to me your body lightweight speaks to me i dont know what you did did to me your body lightweight speaks to me cane on it cane on it cane on it baby you can ride it ooh yeah molly molly and you be like baby who cares but i know you care molly mollysee chris brown liveget tickets as low as 41you might also like13
17,4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Interscope Records,18,5,18,37,40746,UAE,4fYte8ZvTK14NEhAOZocBi,0.697,0.802,0,-6.412,1,0.0456,0.0988,3.55e-05,0.0614,0.822,139.951,148120,4,2023-02-15,i aint worried  i dont know what youve been told but time is running out no need to take it slow im stepping to you toetotoe i should be scared honey maybe so but i aint worried bout it right now right now keeping dreams alive 1999 heroes i aint worried bout it right now right now swimmin in the floods dancing on the clouds below i aint worried bout it i aint worried bout it hey i dont know what youve been told but time is running out so spend it like its gold im living like im ninezeros got no regrets even when i am broke yeah im at my best when i got something im wanting to steal way too busy for them problems and problems to feel yeah yeah no stressing just obsessing with sealing the deal ill take it in and let it go see onerepublic liveget tickets as low as 69you might also like but i aint worried bout it right now right now keeping dreams alive 1999 heroes i aint worried bout it right now right now swimmin in the floods dancing on the clouds below i aint worried bout it i aint worried bout it hey ooh i aint worried ooh oh no no i aint worried bout it right now right now keeping dreams alive 1999 heroes i aint worried bout it right now right now swimmin in the floods dancing on the clouds below i aint worried bout it ooh hey i aint worried bout it ooh hey i aint worried bout it4
18,7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,19,19,19,188,40536,UAE,7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4,2016-11-25,im trying to put you in the worst mood ah my p1 car is cleaner than your church shoes ah a point i gave him two million dollars was just to hurt him ah all i got is lamborghini just to piss you off ah none of these cars are rentals ah ill earn your annual income in a week ah my top bitch aint in your league ah my second bitch aint in your league either ah the house is so empty need something out so i put up a twenty thousand dollar table cut from ebony wood baby shes lining up cocaines on that table then she cleans it with her nose man i love my baby you always talk about your money you need hearing aids you talk about me i cant see a shadow over me i change my style i take any shape i renew my drink and relieve every pain take a look at what youve done im a goddamn starboy take a look at what youve done im a goddamn starboy every day a nigga tryna test me ah every day a nigga tryna make me die ah im in my roadster sv pulled over ah my pockets are getting heavy ah coming after the king its a long way for you ah i come to life in the fall ah i dont compete with anyone i dont listen at all blue mulsanne playing new edition in my car the house is so empty need something out so i put up a twenty thousand dollar table cut from ebony wood baby shes lining up cocaines on that table then she cleans it with her nose man i love my baby you always talk about your money you need hearing aids you talk about me i cant see a shadow over me i change my style i take any shape i renew my drink and relieve every pain you might also like take a look at what youve done im a goddamn starboy take a look at what youve done im a goddamn starboy leave brad pitt alone nigga legend of the fall took over the year like a thug bought my mom a new house and a brand new mercedes she looks extravagant when she goes to the market my car has a roof like star trek ii girls are ecstatic when they hear this song 100 on the speedometer gets me closer to god we dont pray for love we only pray for cars the house is so empty need something out so i put up a twenty thousand dollar table cut from ebony wood baby shes lining up cocaines on that table then she cleans it with her nose man i love my baby you always talk about your money you need hearing aids you talk about me i cant see a shadow over me i change my style i take any shape i renew my drink and relieve every pain take a look at what youve done im a goddamn starboy take a look at what youve done im a goddamn starboy take a look at what youve done im a goddamn starboy take a look at what youve done im a goddamn starboy
19,4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,20,20,20,7,40166,UAE,4iZ4pt7kvcaH6Yo8UoZ4s2,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,201800,4,2022-12-09,ooh i think i know ill touch that fire for you i do that three four times again i testify for you i told that lie id kill that bitch i do what all of them around you scared to do im not long as you juggin out here for me i got it mobbin schemin lootin hide your bodies long as you dreamin bout me aint no problem i dont got nobody just with you right now tell the truth i look better under you i cant lose when im with you how can i snooze and miss the moment you just too important nobody do body like you do i cant lose when im with you i cant just snooze and miss the moment you just too important nobody do body like you do you do in a droptop ride with you i feel like scarface scarface like that white bitch with the bob ill be your main one your main one lеts take this argument back up to my place my placе sex remind you im nonviolent im your day one day one we aint have shit yet it was magic yeah smash and grab shit yeah nasty habits take a hold when you not here aint a home when you not here hard to grow when you not here im sayin i cant lose when im with you how can i snooze and miss the moment you just too important nobody do body like you do i cant lose when im with you how can i snooze and miss the moment you just too important nobody do body like you do you do see sza liveget tickets as low as 184you might also like main one ridin how you frontin on me and im the main one tryin how you blame it on me and you the main one lyin how you threatenin to leave and im the main one cryin just tryna be your everything main one ridin how you frontin on me and im the main one tryin how you blame it on me and you the main one lyin how you threatenin to leave and im the main one cryin i cant lose when im with you like you like you how can i snooze and miss the moment like you you just too important nobody do body like you do i cant lose when im with you like you how can i snooze and miss the moment like you you just too important nobody do body like you do you do nah nah nah nah i think i know woah see no i cant lose oh i think i know oh11
20,6jRZ33ifS5VOTMwmPxhPhN,"Luck Ra, La K'onga, Ke Personajes",Ya No Vuelvas (Versión Cuarteto),Sony Music Entertainment Chile S.A,1,1,2,11,3889333,Argentina,6jRZ33ifS5VOTMwmPxhPhN,0.736,0.9,1,-4.575,1,0.0825,0.224,0.0,0.375,0.562,149.947,204000,4,2022-12-01,none
21,1eIDsKCLwZF6CJK8pOgHX5,"BM, Phontana",M.A (Mejores Amigos),WESAISONS,2,2,4,15,3872557,Argentina,1eIDsKCLwZF6CJK8pOgHX5,0.746,0.729,7,-5.855,1,0.063,0.298,0.0,0.271,0.755,87.971,158310,4,2022-09-20,couvre feu eh raid eh huh achmen rap a zebbi 3 lach kadwiw ntouma kil 97ab katrappiw 3 la drouba wel 7 ouma mehmouma 9ette3 rkhiss f jet4you jay for you bach nfori lvise li f rwippat fihom la période baghi tbeefa m3a usine d prefa lbéton f rimat kansift lpavé zayed f yafa i bgha ybeefini fennih yferr te7to forno ndiro salade f buffet sir 3ella tle9 chrono fellous jme3 yakuza mder7a ydir hayt jdid fellows galihom aji nbano zaydine naghza fel maghrib ndiro chi clip netjaraw ki b13 nbrakiw chi banka cheftha f casa de papel net7errech bik f tram anoual b3id lmétro d japon sowwel 3echranek wlad lcoc aygoulik 3endi lcock fat fatmanbombe had titre lcarrière mchat tzerra w 3emmer studio b bouzеbbal ki dar pinkman salam salut koun zedti ya banat anzido nеt2ekdo rak nta addouma f had rrap epiler l7еjban meryoula tbat b cp w jwan w f sba7 tchedd toubiss 6 w tgoulihom biytouni f rabat 7 ayed twang w aji ndakro rani f rap misogyne will chi dker bba9lo w dkerni ghaylgani fel 7ine kaber b t9e7bine mezzika w rotana zamane tferrej fel hajjan w tle3 jasous dyal allah ye7sen l3wan machi ilah d rap nsemmiwk inanna ilah l97ab b dik lbandana sir mettel f men dar l dar sadi9i lbourto9al da7ika me wa 9al nhezz derbouka w neddem chi ri7la l wlad lquatrième 3ellah ti7 f chi 9assira w zokkha kber men lcarrière ra tnakt tnakt 3la rap day t7ello les barrières 2020 f terjama bayna moujtahid 3refnak weld lwe9t w katen9el akhir say7a f states akhir say 7a f states chti sadi9i lbourto9al da7ika li wa 9al ana 7olwon 3assal ey we have barbelés memnou3 dokhol li rasso morabba3 montakhab rrap li ghaymchi l olympiades d lmaths 7 na ma 9 wawid lbalatt ma 20 chabat lard dayra wella plate lmaghrib 7 of a dilate ki ponce pilate ghan7 akmek wakha tkoun nbi w dak rap d deux points hya li ghatjib koun 9 riti 3 endi moussi9t garage allal ki t9acher fel bricàbrac w ch7al men statut d weld 3icha wella punch f track rak ghi bilal trecylcla w tle3ti bilal hassani mloopiya l7ennana same titre mama 7wawni w rap l3awatif ra kanboulou 3 la zzamel bouh 3 endna mawa9if 7na lmaghrib b khrah n7ettoh jomhourkom ghi s7abat tiz w wallah yenkhichi kanrappi li soutena thèse yena9echni hna zappiti ra 7ram ytle9 r3ida f soirée 3amra 97ab ndouz f story snap b7al chi cadeau msiftou 7awli ba3 rwippat instagram tahani wel bar9iyat kolla fête 3 ach sidi mkhelta adsense w cdg s7ab nidal galbouha egotrip pant mimi kolchi ra7 w b9a li 9lawih n7as m7ami kolchi will chi 7 or f had lblad i wel 9illa fa9at nta be3da ghi 3abd wakhed men l7oriya ghi la9ab 7ett topline w tleb ya rebbi te3jeb ahizoune assifoun 3la 7al rap li wella ydouz m3a nejma 2 vacanssiya dekhlo l rap m9lzin trami ftable lbillard wech cousin 200 f sacocha bnadem serrat drogue 7faw lih f zekko patanat la3ebha mafieusi f rotterdam tgol f pachuca f3om9 lmiyah kanrappi 7selto fel kachkoucha truffe dalbe r3ida machi trfaz chtouka rappi durable stehlek w khellih l 7fadek f long term w hit sayf sme3 chte7 w nsah 7 it baliverne you might also like tanbraki wellah tanbarki ila cheftini goddamn 7 ayed tri9 wellah tanbarki yo sleep hadi calme 7 di kerrek ra pentanal ki tokarev 3yit men sda3 w bghit ghi ra7t lbal dfent r3ida tle3 f9ebri ghi zegoum w chouk sala lkhouf day sebbe7t 3 la btana f tri9 rawd ma tgoullich 7bass katbanli ki saad ou dounia ghi 7eggar fsuissera lhabss ydiro lik lkhamiya kif tcheddina kif b9ina hanya 3 endna dounya ra rassi khawi bllile ki mokhatatate tanmiya achmen jemhour achmen fan ghi 3bid les marionnettes raddo rap fra9i w daro ultra l7iya7a f linternet how bghiti yfehmoni fblad déjà na9ssha ta3lim wakha fhamt ma kaynch m3amen still zayd fih khay tanjawi 3ref dekchi lli tem ra machi rap watch darori ngollek hayda 3 ad t3melli subscribe ra ki chamal ki dakhil l9wawid partout f lmaghrib rwappa ghi 10 w lba9i moraha9a fyoutube ta rap fcasa how tabac fcasa 9 lil neuchâtel ki linko lfat w al nasser 3endi malak f dmagh b l7e9 chwiya dasser 3aref gha y3tik jwane7 yjibk 3la kerrek machi mkteb ddebt bach nssemmi f had track ra 3lik nta w 7ta nta 3endna hna ma kayen 2isstitina2 ma kayen jabr ddarar sir chki fdiwan lmadalim will makfakch rap ji labss caleçon w nti7o fring machi disstrack diss vitesse had track decalamine rap ghaya lila yetne9a dmagh 7 ssit bik jak choque kifach raid dkhel fbeef b7alla kenti ghadi 6 eme w dwezti nichan lr rap khototo khoroto mssam3iya w ounounou kolla ye7di tebbounou w jay à bonheur rap ma kaynech poto klmat l7a9 tgal decompressé raid 7eliti bab jahannam wa lga ra kan9sed bandem ana ra ma fiyach had ra makn makan makand7ekch huh sme3 darouri w mo2akkad 9ra notice 3ad ste3mel stacher lpsychiatre ghatfhem ghatnoud thellel be3d rappi 3el sghar khyar khezno f chi mjar memnou3 tsougo 3endak tkoun l9wada allérgique ra lfenn twedder w tlef f had ro93a men lkawkab w cherraf li khass ydir lguide 3ad jahom lle3b ra f ton age khassek tkoun tsenna bentek f bab la crèche wel madame mjerjrak l istanbul tezre3 ch3er thermometer wassat lmaydan d rrap b loght cherrat be3da fel clips zero lemsa kolchi tay7 3la cut paste ra wakha tclipi b bm ra 3 chak ghir besla w bm ra kolkom katkhetmouha f lil ki lemssassi f dm aha lyam derto rrap fond de teint kolkom standard 3 endkom front 3 red men les tentes dfrente popular ghir copy dak létendard 30 doura b rap officiel kanzel lyoutube m3aya l7nach ghir 7awwil 7awwil doukha teb9a mwedder bin lbarlaman w nayeb l3am bine lbarman w mol rayeb li goddam 3inina w 3ilm lghayb 3 endna l97ab hna 3endna al9ab 7na f mississa trap lbeldi w yed l7enna tgoul 97ab 7na ra 97ab 7na s7ab chomage ki lkhnouna las9ine f zgheb nnif rap wella kanif tkheltat fih men kolla loun w tif jay in the day that you choose finness clash cheb l  bennij mellouli wa7ed f siba7a champion machi trekmij had titre 7 adr tijwal sret lsano ga3 ma chefnah 7ta li khaf khella messagi m3elle9 fel boite vocale ra s3ib f react tkhaf teghlet w tban 7mar la ma dbetich choghlek ghatban katsurfi b7al slimi manar lila ktebna lpreface bach n7etkom ghir fel cadre sursis o f7alt l3awd nflexi 3la zamel bokom lbras ras kla riz w tconstipa 3 ad ja wana jay 3ewwal 3el l7wa l9it lkhra wa mii oh rebbi nkoun gha ken7lem mou3alim kaddir rrap titre na3ess serf w te7wil seb3 snaye3 w 3emrek daye3 w tji 3lina t9iya nefs theme nefs lyrics lcassetta mloopya dak lghna d bghina lphosphates bghina l 7 oriya nta bekkay f crocoparc tle3ti hypocrite wakel lghella w tsebb lmella b7al skyler white antisystem kifach w rez9ek men khzint lblad nta ghi 9e7ba dart wlad ma skhitich bzellal yak analphabète 9 riti jouj ktoub l3ebtiha dawkins chad dik ligne baghi tchekkek nnas f ddine ze3ma w 7it 3aref ga3 ila jawebto ma ghatfay9ouni men n3ass lahoma nclashi rassi6
